,FECHA AVISO,PESO DESEMBARCADO
787,2015-05-17,1468.0
788,2015-05-24,2063.0
789,2015-05-31,2469.0
790,2015-06-07,2477.0
791,2015-06-14,2141.0
792,2015-06-21,2033.0
793,2015-06-28,3359.0
794,2015-07-05,1883.0
795,2015-07-12,0.0
796,2015-07-19,1861.0
797,2015-07-26,1597.0
798,2015-08-02,0.0
799,2015-08-09,0.0
800,2015-08-16,0.0
801,2015-08-23,0.0
802,2015-08-30,0.0
803,2015-09-06,0.0
804,2015-09-13,0.0
805,2015-09-20,0.0
806,2015-09-27,0.0
807,2015-10-04,0.0
808,2015-10-11,0.0
809,2015-10-18,0.0
810,2015-10-25,0.0
811,2015-11-01,0.0
812,2015-11-08,0.0
813,2015-11-15,0.0
814,2015-11-22,0.0
815,2015-11-29,0.0
816,2015-12-06,0.0
817,2015-12-13,0.0
818,2015-12-20,0.0
819,2015-12-27,0.0
820,2016-01-03,0.0
821,2016-01-10,0.0
822,2016-01-17,0.0
823,2016-01-24,0.0
824,2016-01-31,0.0
825,2016-02-07,0.0
826,2016-02-14,0.0
827,2016-02-21,0.0
828,2016-02-28,0.0
829,2016-03-06,0.0
830,2016-03-13,0.0
831,2016-03-20,0.0
832,2016-03-27,0.0
833,2016-04-03,0.0
834,2016-04-10,0.0
835,2016-04-17,0.0
836,2016-04-24,0.0
837,2016-05-01,0.0
838,2016-05-08,968.0
839,2016-05-15,464.0
840,2016-05-22,1663.0
841,2016-05-29,1108.0
842,2016-06-05,649.0
843,2016-06-12,2020.0
844,2016-06-19,0.0
845,2016-06-26,0.0
846,2016-07-03,450.0
847,2016-07-10,3385.0
848,2016-07-17,3115.0
849,2016-07-24,2121.0
850,2016-07-31,1883.0
851,2016-08-07,3544.0
852,2016-08-14,3686.0
853,2016-08-21,2248.0
854,2016-08-28,0.0
855,2016-09-04,0.0
856,2016-09-11,0.0
857,2016-09-18,0.0
858,2016-09-25,0.0
859,2016-10-02,0.0
860,2016-10-09,0.0
861,2016-10-16,0.0
862,2016-10-23,0.0
863,2016-10-30,0.0
864,2016-11-06,0.0
865,2016-11-13,0.0
866,2016-11-20,0.0
867,2016-11-27,0.0
868,2016-12-04,0.0
869,2016-12-11,0.0
870,2016-12-18,0.0
871,2016-12-25,0.0
872,2017-01-01,0.0
873,2017-01-08,0.0
874,2017-01-15,0.0
875,2017-01-22,0.0
876,2017-01-29,0.0
877,2017-02-05,0.0
878,2017-02-12,0.0
879,2017-02-19,0.0
880,2017-02-26,0.0
881,2017-03-05,0.0
882,2017-03-12,0.0
883,2017-03-19,0.0
884,2017-03-26,0.0
885,2017-04-02,0.0
886,2017-04-09,0.0
887,2017-04-16,0.0
888,2017-04-23,0.0
889,2017-04-30,674.0
890,2017-05-07,1184.0
891,2017-05-14,443.0
892,2017-05-21,1018.0
893,2017-05-28,805.0
894,2017-06-04,2538.0
895,2017-06-11,2210.0
896,2017-06-18,3260.0
897,2017-06-25,935.0
898,2017-07-02,3388.0
899,2017-07-09,3078.0
900,2017-07-16,1014.0
901,2017-07-23,3279.0
902,2017-07-30,3010.0
903,2017-08-06,503.0
904,2017-08-13,0.0
905,2017-08-20,0.0
906,2017-08-27,0.0
907,2017-09-03,0.0
908,2017-09-10,0.0
909,2017-09-17,0.0
910,2017-09-24,0.0
911,2017-10-01,0.0
912,2017-10-08,0.0
913,2017-10-15,0.0
914,2017-10-22,0.0
915,2017-10-29,0.0
916,2017-11-05,0.0
917,2017-11-12,0.0
918,2017-11-19,0.0
919,2017-11-26,0.0
920,2017-12-03,0.0
921,2017-12-10,0.0
922,2017-12-17,0.0
923,2017-12-24,0.0
924,2017-12-31,0.0
925,2018-01-07,0.0
926,2018-01-14,0.0
927,2018-01-21,0.0
928,2018-01-28,0.0
929,2018-02-04,0.0
930,2018-02-11,0.0
931,2018-02-18,0.0
932,2018-02-25,0.0
933,2018-03-04,0.0
934,2018-03-11,0.0
935,2018-03-18,0.0
936,2018-03-25,0.0
937,2018-04-01,0.0
938,2018-04-08,0.0
939,2018-04-15,0.0
940,2018-04-22,0.0
941,2018-04-29,0.0
942,2018-05-06,1913.0
943,2018-05-13,2039.0
944,2018-05-20,1626.0
945,2018-05-27,1358.0
946,2018-06-03,1040.0
947,2018-06-10,2342.0
948,2018-06-17,701.0
949,2018-06-24,412.0
950,2018-07-01,564.0
951,2018-07-08,0.0
952,2018-07-15,888.0
953,2018-07-22,1594.0
954,2018-07-29,3330.0
955,2018-08-05,814.0
956,2018-08-12,0.0
957,2018-08-19,0.0
958,2018-08-26,0.0
959,2018-09-02,0.0
960,2018-09-09,0.0
961,2018-09-16,0.0
962,2018-09-23,0.0
963,2018-09-30,0.0
964,2018-10-07,0.0
965,2018-10-14,0.0
966,2018-10-21,0.0
967,2018-10-28,0.0
968,2018-11-04,0.0
969,2018-11-11,0.0
970,2018-11-18,0.0
971,2018-11-25,0.0
972,2018-12-02,0.0
973,2018-12-09,0.0
974,2018-12-16,0.0
975,2018-12-23,0.0
976,2018-12-30,0.0
977,2019-01-06,0.0
978,2019-01-13,0.0
979,2019-01-20,0.0
980,2019-01-27,0.0
981,2019-02-03,0.0
982,2019-02-10,0.0
983,2019-02-17,0.0
984,2019-02-24,0.0
985,2019-03-03,0.0
986,2019-03-10,0.0
987,2019-03-17,0.0
988,2019-03-24,0.0
989,2019-03-31,0.0
990,2019-04-07,0.0
991,2019-04-14,0.0
992,2019-04-21,0.0
993,2019-04-28,793.0
994,2019-05-05,790.0
995,2019-05-12,785.0
996,2019-05-19,0.0
997,2019-05-26,0.0
998,2019-06-02,90.0
999,2019-06-09,0.0
1000,2019-06-16,609.0
1001,2019-06-23,661.0
1002,2019-06-30,281.0
1003,2019-07-07,369.0
1004,2019-07-14,98.0
1005,2019-07-21,293.0
1006,2019-07-28,282.0
